Make,Title_URL,Sale_Type,Price,Model,Additional_Comments,Year,Car_Type,Mileage,Engine_Size,Engine_Type,Transmission,Dealership_Location,Prior_Owners
Jaguar XF,https://www.autotrader.co.uk/car-details/202312044547483?sort=relevance&advertising-location=at_cars&make=Jaguar&page=89&postcode=WR3%207AE&fromsra,Finance available,7995.0,2.2d Premium Luxury Sportbrake Auto Euro 5 (s/s) 5dr,Extensive History inc Cambelt,2014.0,Estate,,2.2L,163PS,Automatic,Diesel,
Jaguar XE,https://www.autotrader.co.uk/car-details/202402287025964?sort=relevance&advertising-location=at_cars&make=Jaguar&page=89&postcode=WR3%207AE&fromsra,Finance available,16925.0,2.0d R-Sport Auto Euro 6 (s/s) 4dr,19S+FJSH+HTD LEATHER+AMBIENT!,2018.0,Saloon,,2.0L,180BHP,Automatic,Diesel,
Jaguar XE,https://www.autotrader.co.uk/car-details/202401165591668?sort=relevance&advertising-location=at_cars&make=Jaguar&page=89&postcode=WR3%207AE&fromsra,Finance available,11566.0,2.0d Portfolio Auto Euro 6 (s/s) 4dr,SAT NAV • LEATHER,2016.0,Saloon,,2.0L,178BHP,Automatic,Diesel,
Jaguar XF,https://www.autotrader.co.uk/car-details/202402086387778?sort=relevance&advertising-location=at_cars&make=Jaguar&page=89&postcode=WR3%207AE&fromsra,Finance available,13500.0,3.0d S V6 Portfolio Auto Euro 5 4dr,FMDSH | EXCEPTIONAL | RARE CAR,2012.0,Saloon,,3.0L,275BHP,Automatic,Diesel,
Jaguar XE,https://www.autotrader.co.uk/car-details/202401065309736?sort=relevance&twcs=true&advertising-location=at_cars&make=Jaguar&page=89&postcode=WR3%207AE&fromsra,Finance available,11290.0,2.0d R-Sport Auto AWD Euro 6 (s/s) 4dr,01 F/K**RED LEATHER INTERIOR,2017.0,Saloon,,2.0L,180PS,Automatic,Diesel,
Jaguar XJ,https://www.autotrader.co.uk/car-details/202310303463913?sort=relevance&advertising-location=at_cars&make=Jaguar&page=89&postcode=WR3%207AE&fromsra,Unknown,15995.0,4.2 V8 XJ8 Sovereign 4dr,Sapphire Blue / Ivory Leather,2007.0,Saloon,,4.2L,300BHP,Automatic,Petrol,
Jaguar XJ,https://www.autotrader.co.uk/car-details/202311294391418?sort=relevance&twcs=true&advertising-location=at_cars&make=Jaguar&page=89&postcode=WR3%207AE&fromsra,Finance available,16490.0,3.0 D V6 Portfolio 3.0 5dr Saloon Automatic Diesel,"F/S/HISTORY, PAN ROOF,2 KEYS",2015.0,Saloon,,3.0L,Automatic,Diesel,Unknown,
Jaguar F-PACE,https://www.autotrader.co.uk/car-details/202401175634360?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&make=Jaguar&page=89&postcode=WR3%207AE&fromsra,Finance available,21490.0,2.0 P250i Portfolio Auto AWD Euro 6 (s/s) 5dr,REAR COMFORT PACK+PAN ROOF!!,2017.0,SUV,,2.0L,250PS,Automatic,Petrol,
Jaguar XE,https://www.autotrader.co.uk/car-details/202401095392929?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&advertising-location=at_cars&make=Jaguar&page=89&postcode=WR3%207AE&fromsra,Finance available,11820.0,2.0d SE Auto Euro 6 (s/s) 4dr,PRIV | CRUISE | REAR CAMERA,2015.0,Saloon,,2.0L,161BHP,Automatic,Diesel,
Jaguar I-PACE,https://www.autotrader.co.uk/car-details/202401135523174?journey=FEATURED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&make=Jaguar&page=90&postcode=WR3%207AE&fromsra,Finance available,51500.0,400 90kWh R-Dynamic HSE Black Auto 4WD 5dr,FIXED PAN ROOF-HEAD-UP DISPLAY,2023.0,SUV,,395BHP,Automatic,Electric,1 owner,
Jaguar XF,https://www.autotrader.co.uk/car-details/202401175646754?sort=relevance&advertising-location=at_cars&make=Jaguar&page=90&postcode=WR3%207AE&fromsra,Finance available,14995.0,2.0d R-Sport Auto Euro 6 (s/s) 4dr,1 OWNER + FULL SERVICE HISTORY,2019.0,Saloon,,2.0L,178BHP,Automatic,Diesel,1.0
Jaguar X-Type,https://www.autotrader.co.uk/car-details/202402016126392?sort=relevance&advertising-location=at_cars&make=Jaguar&page=90&postcode=WR3%207AE&fromsra,Unknown,5995.0,2.2D SE 4dr,MEGA LOW MILES+1 OWNER+DEALER,2006.0,Saloon,,2.2L,152BHP,Manual,Diesel,
Jaguar XF,https://www.autotrader.co.uk/car-details/202402136546420?sort=relevance&advertising-location=at_cars&make=Jaguar&page=90&postcode=WR3%207AE&fromsra,Finance available,12290.0,2.0d R-Sport Auto Euro 6 (s/s) 4dr,MERIDIAN | HEATED SEATS | ULEZ,2016.0,Saloon,,2.0L,180PS,Automatic,Diesel,
Jaguar XE,https://www.autotrader.co.uk/car-details/202402136521854?sort=relevance&twcs=true&advertising-location=at_cars&make=Jaguar&page=90&postcode=WR3%207AE&fromsra,Finance available,8994.0,2.0d Prestige Auto Euro 6 (s/s) 4dr,HTD SEATS + CAMERA + FREE MOT!,2016.0,Saloon,,2.0L,163PS,Automatic,Diesel,
Jaguar XF,https://www.autotrader.co.uk/car-details/202402216808530?sort=relevance&advertising-location=at_cars&make=Jaguar&page=90&postcode=WR3%207AE&fromsra,Finance available,21995.0,3.0d V6 S Auto Euro 6 (s/s) 4dr,NAV / PAN ROOF / MERIDIAN,2018.0,Saloon,,3.0L,296BHP,Automatic,Diesel,
Jaguar XJ,https://www.autotrader.co.uk/car-details/202402126481364?sort=relevance&advertising-location=at_cars&make=Jaguar&page=90&postcode=WR3%207AE&fromsra,Finance available,20445.0,3.0 V6 R-Sport Auto Euro 6 (s/s) 4dr,Unknown,2016.0,Saloon,,3.0L,335BHP,Automatic,Petrol,
Jaguar XF,https://www.autotrader.co.uk/car-details/202402136527818?sort=relevance&advertising-location=at_cars&make=Jaguar&page=90&postcode=WR3%207AE&fromsra,Finance available,3180.0,3.0d V6 Luxury Auto Euro 5 4dr,Unknown,2011.0,Saloon,,3.0L,240PS,Automatic,Diesel,
Jaguar XF,https://www.autotrader.co.uk/car-details/202401035213025?sort=relevance&twcs=true&advertising-location=at_cars&make=Jaguar&page=90&postcode=WR3%207AE&fromsra,Finance available,12340.0,2.0d Portfolio Auto Euro 6 (s/s) 4dr,FULL LEATHER!,2017.0,Saloon,,2.0L,178BHP,Automatic,Diesel,
Jaguar F-PACE,https://www.autotrader.co.uk/car-details/202401265937933?sort=relevance&advertising-location=at_cars&make=Jaguar&page=90&postcode=WR3%207AE&fromsra,Finance available,20000.0,2.0 D180 R-Sport Auto AWD Euro 6 (s/s) 5dr,LEATHER+SAT-NAV+MERIDIAN+DAB,2017.0,SUV,,2.0L,180PS,Automatic,Diesel,
Jaguar F-PACE,https://www.autotrader.co.uk/car-details/202402236861052?sort=relevance&advertising-location=at_cars&make=Jaguar&page=90&postcode=WR3%207AE&fromsra,Unknown,24990.0,3.0 D300 V6 Portfolio Auto AWD Euro 6 (s/s) 5dr,PAN ROOF|STEPS|CLIMATE PACK,2017.0,SUV,,3.0L,300PS,Automatic,Diesel,
Jaguar F-PACE,https://www.autotrader.co.uk/car-details/202402096396482?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&make=Jaguar&page=90&postcode=WR3%207AE&fromsra,Unknown,25990.0,2.0 P300 300 Sport Auto AWD Euro 6 (s/s) 5dr,PAN ROOF+MERIDIAN+HEATED WHEEL,2020.0,SUV,,2.0L,300PS,Automatic,Petrol,
Jaguar XE,https://www.autotrader.co.uk/car-details/202401095392929?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&advertising-location=at_cars&make=Jaguar&page=90&postcode=WR3%207AE&fromsra,Finance available,11820.0,2.0d SE Auto Euro 6 (s/s) 4dr,PRIV | CRUISE | REAR CAMERA,2015.0,Saloon,,2.0L,161BHP,Automatic,Diesel,
Jaguar E-PACE,https://www.autotrader.co.uk/car-details/202401255896980?journey=FEATURED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&make=Jaguar&page=91&postcode=WR3%207AE&fromsra,Finance available,35900.0,2.0 D204 MHEV R-Dynamic HSE Auto AWD Euro 6 (s/s) 5dr,"HEATED STEERING WHEEL, PRIVACY",2022.0,SUV,,2.0L,201BHP,Automatic,Diesel,1.0
Jaguar XE,https://www.autotrader.co.uk/car-details/202401105428839?sort=relevance&advertising-location=at_cars&make=Jaguar&page=91&postcode=WR3%207AE&fromsra,Finance available,13000.0,2.0d R-Sport Auto Euro 6 (s/s) 4dr,"£2,620 EXTRAS+NAV+HEATED SEATS",2017.0,Saloon,,2.0L,178BHP,Automatic,Diesel,
Jaguar XE,https://www.autotrader.co.uk/car-details/202403017124382?sort=relevance&advertising-location=at_cars&make=Jaguar&page=91&postcode=WR3%207AE&fromsra,Unknown,10990.0,2.0d R-Sport Auto Euro 6 (s/s) 4dr,ONLY THIRTY FIVE  POUNDS TAX,2016.0,Saloon,,2.0L,178BHP,Automatic,Diesel,
Jaguar XF,https://www.autotrader.co.uk/car-details/202401255886391?sort=relevance&advertising-location=at_cars&make=Jaguar&page=91&postcode=WR3%207AE&fromsra,Unknown,6245.0,2.2d Luxury Auto Euro 5 (s/s) 4dr,2FORMERS+LEATHER+BT+NAV+CAMERA,2015.0,Saloon,,2.2L,200PS,Automatic,Diesel,
Jaguar XK8,https://www.autotrader.co.uk/car-details/202402176680601?sort=relevance&twcs=true&advertising-location=at_cars&make=Jaguar&page=91&postcode=WR3%207AE&fromsra,Finance available,8099.0,4.0 2dr,FULL SERVICE HISTORY 15 STAMPS,2001.0,Convertible,,4.0L,290BHP,Automatic,Petrol,
Jaguar S-Type,https://www.autotrader.co.uk/car-details/202306309116642?sort=relevance&advertising-location=at_cars&make=Jaguar&page=91&postcode=WR3%207AE&fromsra,Unknown,4295.0,3.0 V6 SE 4dr,Sat Nav + Sunroof,2002.0,Saloon,,3.0L,240BHP,Automatic,Petrol,
Jaguar F-PACE,https://www.autotrader.co.uk/car-details/202401195720377?sort=relevance&advertising-location=at_cars&make=Jaguar&page=91&postcode=WR3%207AE&fromsra,Finance available,15395.0,2.0 D180 R-Sport Auto AWD Euro 6 (s/s) 5dr,S/hist-euro 6.pano roof.,2017.0,SUV,,2.0L,180PS,Automatic,Diesel,
Jaguar XE,https://www.autotrader.co.uk/car-details/202402026173494?sort=relevance&twcs=true&advertising-location=at_cars&make=Jaguar&page=91&postcode=WR3%207AE&fromsra,Finance available,11899.0,2.0i GPF R-Sport Auto Euro 6 (s/s) 4dr,"HEATED FRONT SEATS, SAT NAV",2018.0,Saloon,,2.0L,198BHP,Automatic,Petrol,
Jaguar XJ,https://www.autotrader.co.uk/car-details/202401316092086?sort=relevance&advertising-location=at_cars&make=Jaguar&page=91&postcode=WR3%207AE&fromsra,Finance available,12995.0,3.0d V6 Premium Luxury Auto Euro 5 4dr,"Performance, Comfort & Economy",2011.0,Saloon,,3.0L,275PS,Automatic,Diesel,
Jaguar X-Type,https://www.autotrader.co.uk/car-details/202402116460515?sort=relevance&advertising-location=at_cars&make=Jaguar&page=91&postcode=WR3%207AE&fromsra,Unknown,2492.0,2.1 V6 SE 4dr,ULEZ-SUNROOF,2002.0,Saloon,,2.1L,157BHP,Automatic,Petrol,
Jaguar XF,https://www.autotrader.co.uk/car-details/202403067261130?sort=relevance&advertising-location=at_cars&make=Jaguar&page=91&postcode=WR3%207AE&fromsra,Finance available,18995.0,2.0i R-Sport Sportbrake Auto Euro 6 (s/s) 5dr,EXC SPECS LOW MILE,2019.0,Estate,,2.0L,250PS,Automatic,Petrol,
Jaguar F-PACE,https://www.autotrader.co.uk/car-details/202401285993639?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&make=Jaguar&page=91&postcode=WR3%207AE&fromsra,Unknown,37995.0,5.0 V8 SVR Quickshift AWD Euro 6 (s/s) 5dr,"Clean Example, P/X Available.",2019.0,SUV,,5.0L,550PS,Automatic,Petrol,
Jaguar XF,https://www.autotrader.co.uk/car-details/202402266942507?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&advertising-location=at_cars&make=Jaguar&page=91&postcode=WR3%207AE&fromsra,Finance available,36990.0,2.0 D200 MHEV R-Dynamic HSE Auto Euro 6 (s/s) 4dr,*£2465 IN  UPGRADED EQUIPMENT*,2023.0,Saloon,,2.0L,201BHP,Automatic,Diesel,1.0
Jaguar E-PACE,https://www.autotrader.co.uk/car-details/202401245853760?journey=FEATURED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&make=Jaguar&page=92&postcode=WR3%207AE&fromsra,Finance available,40750.0,2.0 D204 MHEV R-Dynamic SE Black Auto AWD Euro 6 (s/s) 5dr,*£1980 IN UPGRADED EQUIPMENT*,2023.0,SUV,,2.0L,201BHP,Automatic,Diesel,1.0
Jaguar XF,https://www.autotrader.co.uk/car-details/202402287026606?sort=relevance&advertising-location=at_cars&make=Jaguar&page=92&postcode=WR3%207AE&fromsra,Finance available,12350.0,2.0d Portfolio Auto Euro 6 (s/s) 4dr,£5000 WORTH OF EXTRAS.,2016.0,Saloon,,2.0L,180PS,Automatic,Diesel,1.0
Jaguar XF,https://www.autotrader.co.uk/car-details/202402246914271?sort=relevance&twcs=true&advertising-location=at_cars&make=Jaguar&page=92&postcode=WR3%207AE&fromsra,Finance available,5395.0,3.0d S V6 Portfolio Auto Euro 5 4dr,Stunning car in&out,2010.0,Saloon,,3.0L,275PS,Automatic,Diesel,
Jaguar XJ,https://www.autotrader.co.uk/car-details/202402246906258?sort=relevance&advertising-location=at_cars&make=Jaguar&page=92&postcode=WR3%207AE&fromsra,Unknown,8499.0,3.0d V6 Premium Luxury Auto Euro 5 4dr,12 MONTHS AA COVER,2010.0,Saloon,,3.0L,275PS,Automatic,Diesel,
Jaguar XF,https://www.autotrader.co.uk/car-details/202402166625615?sort=relevance&advertising-location=at_cars&make=Jaguar&page=92&postcode=WR3%207AE&fromsra,Finance available,10798.0,2.2d Luxury Sportbrake Auto Euro 5 (s/s) 5dr,SAT NAV - LEATHER - HTD SEATS!,2013.0,Estate,,2.2L,200BHP,Automatic,Diesel,
Jaguar X-Type,https://www.autotrader.co.uk/car-details/202312054567136?sort=relevance&advertising-location=at_cars&make=Jaguar&page=92&postcode=WR3%207AE&fromsra,Private seller,4599.0,2.2D DPF SE 4dr,ONLY 53145 MILES,2009.0,Saloon,,2.2L,143BHP,Automatic,Diesel,
Jaguar XK,https://www.autotrader.co.uk/car-details/202309212198663?sort=relevance&advertising-location=at_cars&make=Jaguar&page=92&postcode=WR3%207AE&fromsra,Unknown,14750.0,5.0 V8 Auto Euro 5 2dr,379 BHP!,2010.0,Coupe,,5.0L,380BHP,Automatic,Petrol,
Jaguar XF,https://www.autotrader.co.uk/car-details/202402036185945?sort=relevance&advertising-location=at_cars&make=Jaguar&page=92&postcode=WR3%207AE&fromsra,Finance available,13560.0,2.0d R-Sport Auto Euro 6 (s/s) 4dr,KEYLESS ENTRY|STOP/START,2019.0,Saloon,,2.0L,178BHP,Automatic,Diesel,
Jaguar XF,https://www.autotrader.co.uk/car-details/202308150826969?sort=relevance&advertising-location=at_cars&make=Jaguar&page=92&postcode=WR3%207AE&fromsra,Private seller,2275.0,2.7d V6 Premium Luxury Auto Euro 4 4dr,spare parts or repair,2008.0,Saloon,,2.7L,207PS,Automatic,Diesel,
Jaguar XE,https://www.autotrader.co.uk/car-details/202308251196438?sort=relevance&advertising-location=at_cars&make=Jaguar&page=92&postcode=WR3%207AE&fromsra,Finance available,18890.0,2.0 D200 MHEV R-Dynamic Black Auto Euro 6 (s/s) 4dr,"Black Pack, Meridian Sound!",2020.0,Saloon,,2.0L,201BHP,Automatic,Diesel,1.0
Jaguar XK,https://www.autotrader.co.uk/car-details/202402136522652?sort=relevance&advertising-location=at_cars&make=Jaguar&page=92&postcode=WR3%207AE&fromsra,Private seller,8950.0,4.2 V8 Auto Euro 4 2dr,58k and just fully detailed.,2006.0,Coupe,,4.2L,300PS,Automatic,Petrol,
Jaguar E-PACE,https://www.autotrader.co.uk/car-details/202403067265924?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&make=Jaguar&page=92&postcode=WR3%207AE&fromsra,Finance available,24990.0,2.0 P200 R-Dynamic S Auto AWD Euro 6 (s/s) 5dr,"NAV, REAR CAMERA, SUNROOF",2020.0,SUV,,2.0L,197BHP,Automatic,Petrol,1.0
Jaguar E-PACE,https://www.autotrader.co.uk/car-details/202401255896980?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&advertising-location=at_cars&make=Jaguar&page=92&postcode=WR3%207AE&fromsra,Finance available,35900.0,2.0 D204 MHEV R-Dynamic HSE Auto AWD Euro 6 (s/s) 5dr,"HEATED STEERING WHEEL, PRIVACY",2022.0,SUV,,2.0L,201BHP,Automatic,Diesel,1.0
Jaguar I-PACE,https://www.autotrader.co.uk/car-details/202401316068680?journey=FEATURED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&make=Jaguar&page=93&postcode=WR3%207AE&fromsra,Finance available,51500.0,400 90kWh R-Dynamic HSE Black Auto 4WD 5dr,"20"" BLACK ALLOYS - BLACK PACK",2023.0,SUV,,395BHP,Automatic,Electric,1 owner,
Jaguar XE,https://www.autotrader.co.uk/car-details/202402287022254?sort=relevance&advertising-location=at_cars&make=Jaguar&page=93&postcode=WR3%207AE&fromsra,Finance available,9495.0,2.0d R-Sport Auto Euro 6 (s/s) 4dr,FULL RED AND BLACK LEATHER,2017.0,Saloon,,2.0L,180PS,Automatic,Diesel,
Jaguar X-Type,https://www.autotrader.co.uk/car-details/202402276986464?sort=relevance&advertising-location=at_cars&make=Jaguar&page=93&postcode=WR3%207AE&fromsra,Unknown,2500.0,2.5 V6 SE (AWD) 4dr,full service history ulez Comp,2006.0,Saloon,,2.5L,194BHP,Automatic,Petrol,
Jaguar F-PACE,https://www.autotrader.co.uk/car-details/202402196729057?sort=relevance&twcs=true&advertising-location=at_cars&make=Jaguar&page=93&postcode=WR3%207AE&fromsra,Finance available,19300.0,2.0 D165 R-Sport Euro 6 (s/s) 5dr,ULEZ COMPLIANT,2019.0,SUV,,2.0L,161BHP,Manual,Diesel,
Jaguar X-Type,https://www.autotrader.co.uk/car-details/202402086386196?sort=relevance&advertising-location=at_cars&make=Jaguar&page=93&postcode=WR3%207AE&fromsra,Unknown,2790.0,2.5 V6 Sport Premium (AWD) 5dr,"10 Services, Clean MOT, 4x4",2006.0,Estate,,2.5L,194BHP,Automatic,Petrol,
Jaguar XF,https://www.autotrader.co.uk/car-details/202401185670456?sort=relevance&twcs=true&advertising-location=at_cars&make=Jaguar&page=93&postcode=WR3%207AE&fromsra,Finance available,18695.0,2.0d R-Sport Auto Euro 6 (s/s) 4dr,FULL LEATHER | SATNAV,2020.0,Saloon,,2.0L,163PS,Automatic,Diesel,
Jaguar F-Type,https://www.autotrader.co.uk/car-details/202403067276892?sort=relevance&advertising-location=at_cars&make=Jaguar&page=93&postcode=WR3%207AE&fromsra,Unknown,24990.0,3.0 V6 Auto Euro 5 (s/s) 2dr,"2 OWNER|REV CAM|19"" ALLOYS",2014.0,Convertible,,3.0L,340PS,Automatic,Petrol,
Jaguar XF,https://www.autotrader.co.uk/car-details/202402156610571?sort=relevance&advertising-location=at_cars&make=Jaguar&page=93&postcode=WR3%207AE&fromsra,Finance available,14654.0,2.0d R-Sport Auto AWD Euro 6 (s/s) 4dr,Privacy Glass,2017.0,Saloon,,2.0L,178BHP,Automatic,Diesel,
Jaguar XJ,https://www.autotrader.co.uk/car-details/202311033620843?sort=relevance&advertising-location=at_cars&make=Jaguar&page=93&postcode=WR3%207AE&fromsra,Unknown,7949.0,2.7 TDVi Sovereign 4dr,*FULLHISTORY*CAMBELT+WPUMP*TV*,2006.0,Saloon,,2.7L,204BHP,Automatic,Diesel,
Jaguar XF,https://www.autotrader.co.uk/car-details/202402226836724?sort=relevance&advertising-location=at_cars&make=Jaguar&page=93&postcode=WR3%207AE&fromsra,Unknown,6995.0,3.0d S V6 Portfolio Auto Euro 5 4dr,15 MONTHS WARRANTY*12 MONTH AA,2011.0,Saloon,,3.0L,275BHP,Automatic,Diesel,
Jaguar XF,https://www.autotrader.co.uk/car-details/202312094693674?sort=relevance&advertising-location=at_cars&make=Jaguar&page=93&postcode=WR3%207AE&fromsra,Finance available,14200.0,3.0 V6 S Auto Euro 6 (s/s) 4dr,Unknown,2016.0,Saloon,,3.0L,374BHP,Automatic,Petrol,
Jaguar E-PACE,https://www.autotrader.co.uk/car-details/202402236874730?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&make=Jaguar&page=93&postcode=WR3%207AE&fromsra,Finance available,22499.0,2.0 P250 R-Dynamic S Auto AWD Euro 6 (s/s) 5dr,PAN ROOF | 20s | BLACK PACK,2018.0,SUV,,2.0L,249PS,Automatic,Petrol,
Jaguar XE,https://www.autotrader.co.uk/car-details/202401095392929?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&advertising-location=at_cars&make=Jaguar&page=93&postcode=WR3%207AE&fromsra,Finance available,11820.0,2.0d SE Auto Euro 6 (s/s) 4dr,PRIV | CRUISE | REAR CAMERA,2015.0,Saloon,,2.0L,161BHP,Automatic,Diesel,
Jaguar E-PACE,https://www.autotrader.co.uk/car-details/202401255896980?journey=FEATURED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&make=Jaguar&page=94&postcode=WR3%207AE&fromsra,Finance available,35900.0,2.0 D204 MHEV R-Dynamic HSE Auto AWD Euro 6 (s/s) 5dr,"HEATED STEERING WHEEL, PRIVACY",2022.0,SUV,,2.0L,201BHP,Automatic,Diesel,1.0
Jaguar XJ,https://www.autotrader.co.uk/car-details/202402026150486?sort=relevance&advertising-location=at_cars&make=Jaguar&page=94&postcode=WR3%207AE&fromsra,Unknown,6500.0,4.0 XJ8 4dr,Viewing By Appointment Only,1999.0,Saloon,,4.0L,290BHP,Automatic,Petrol,1.0
Jaguar XF,https://www.autotrader.co.uk/car-details/202402036199803?sort=relevance&advertising-location=at_cars&make=Jaguar&page=94&postcode=WR3%207AE&fromsra,Finance available,9500.0,3.0d S V6 Portfolio Auto Euro 5 (s/s) 4dr,Unknown,2014.0,Saloon,,3.0L,275PS,Automatic,Diesel,
Jaguar E-PACE,https://www.autotrader.co.uk/car-details/202401235838149?sort=relevance&twcs=true&advertising-location=at_cars&make=Jaguar&page=94&postcode=WR3%207AE&fromsra,Finance available,17752.0,2.0 D150 R-Dynamic S Euro 6 (s/s) 5dr,Stunning E-Pace+R-Dynamic S,2019.0,SUV,,2.0L,150PS,Manual,Diesel,
Jaguar I-PACE,https://www.autotrader.co.uk/car-details/202403057219059?sort=relevance&advertising-location=at_cars&make=Jaguar&page=94&postcode=WR3%207AE&fromsra,Finance available,23300.0,400 90kWh HSE Auto 4WD 5dr,"Full Leather,Android Auto",2020.0,SUV,,395BHP,Automatic,Electric,1 owner,
Jaguar XF,https://www.autotrader.co.uk/car-details/201711161305499?sort=relevance&advertising-location=at_cars&make=Jaguar&page=94&postcode=WR3%207AE&fromsra,Finance available,6750.0,3.0d V6 Premium Luxury Auto Euro 5 4dr,Huge Spec,2011.0,Saloon,,3.0L,240PS,Automatic,Diesel,
Jaguar XF,https://www.autotrader.co.uk/car-details/202402146574774?sort=relevance&advertising-location=at_cars&make=Jaguar&page=94&postcode=WR3%207AE&fromsra,Unknown,14795.0,3.0 V6 Premium Luxury Auto Euro 6 (s/s) 4dr,1 Owner FDSH ULEZ Petrol AUTO,2014.0,Saloon,,3.0L,340PS,Automatic,Petrol,1.0
Jaguar XF,https://www.autotrader.co.uk/car-details/202401055290772?sort=relevance&advertising-location=at_cars&make=Jaguar&page=94&postcode=WR3%207AE&fromsra,Unknown,4495.0,3.0d S V6 Portfolio Auto Euro 5 4dr,2 KEYS | FSH | 1FMK,2009.0,Saloon,,3.0L,275PS,Automatic,Diesel,
Jaguar XF,https://www.autotrader.co.uk/car-details/202307169711422?sort=relevance&advertising-location=at_cars&make=Jaguar&page=94&postcode=WR3%207AE&fromsra,Finance available,7699.0,2.2d Luxury Auto Euro 5 (s/s) 4dr,Priced for quick sale,2014.0,Saloon,,2.2L,200PS,Automatic,Diesel,
Jaguar S-Type,https://www.autotrader.co.uk/car-details/202402216786227?sort=relevance&advertising-location=at_cars&make=Jaguar&page=94&postcode=WR3%207AE&fromsra,Unknown,3995.0,3.0 V6 SE 4dr,Racing Green | Nav | Sensors,2002.0,Saloon,,3.0L,240BHP,Automatic,Petrol,
Jaguar XF,https://www.autotrader.co.uk/car-details/202402086369876?sort=relevance&twcs=true&advertising-location=at_cars&make=Jaguar&page=94&postcode=WR3%207AE&fromsra,Finance available,12300.0,2.0d Portfolio Auto Euro 6 (s/s) 4dr,ULEZ COMPLIANT,2016.0,Saloon,,2.0L,178BHP,Automatic,Diesel,
